company,scooter,trips,total_duration,total_distance,used_frequently
Lime,Powered52EU57UX7J7GO,116,2032.2333333335,318092.0616,False
Lime,PoweredC3VX7A3NJIA5M,116,1875.0333333337,402890.2416,False
Lime,PoweredHN4FU7BCTWB2J,116,1611.4166666666,237070.2792,False
Lime,PoweredIT4OCGTJ5PMGY,116,1408.2833333335,601373.9208,False
Lime,Powered6M6BIVIDG7AB7,116,1917.5166666663,548375.1758514544,False
Lime,PoweredRSZQDF3IIY3AA,117,1809.5333333334,259374.9408,False
Lime,PoweredEGCCBHBAK7LQE,117,1857.1166666664,355187.9328,False
Lime,Powered5SMTED63N35PA,117,1836.4666666662,452435.5464273031,False
Lime,PoweredUZDR57OV6F4JS,117,1506.0166666666,584095.4472,False
Lime,PoweredP43U5VBETE7RX,117,1685.8999999995,332487.3864,False
Lime,PoweredZB7LTNNBOHBEC,117,2060.1666666674,620606.2896,False
Lime,PoweredIDFLS4WD6GVYV,117,1847.966666667,456264.9206189068,False
Lime,PoweredBLNAXKDXFUAL3,118,1903.2499999999,367679.1218408758,False
Lime,PoweredJDCZNIOP6YWNY,118,1840.916666666,438585.42,False
Lime,PoweredS3TO5WIQM77RI,118,1596.3333333334,244829.7144,False
Lime,PoweredYEBG7WNIQBT4I,118,1553.9833333336,698521.6896,False
Lime,PoweredGIMK7EUFNVRYY,118,1463.6333333339,471378.1872,False
Lime,PoweredLHBIAJVZSM3PN,118,1876.933333333,763482.4668853733,False
Lime,PoweredUHDEIYYDKBLZB,118,1645.8333333334,557916.7242101767,False
Lime,PoweredJ3XXVSTUBMZ2U,118,1354.2833333332,370236.7998703868,False
Lime,PoweredCKZAKCETPQ52U,118,1948.9999999995,558943.6656,False
Lime,PoweredJXWMNZ5R4WAAL,118,1936.5333333333,419551.0512,False
Lime,Powered6MHYZ7JIUTYIX,118,1324.4499999999,260912.5968,False
Lime,PoweredOZUGRQXJIBNW7,119,1722.6166666669,428488.958604101,False
Lime,PoweredA25WSWAFE5343,119,1506.1166666666,695479.3913345631,False
Lime,PoweredZOI32T4ESJ6MX,119,2778.5166666663,539995.7496,False
Lime,PoweredTT4C3O5GMEFHE,119,1974.3500000003,289882.2312,False
Lime,PoweredG5E2KB5JQHQCG,119,1835.1166666661,345772.7088,False
Lime,PoweredUUY2D64XAS4RJ,119,1617.0999999997,552915.7752,False
Lime,PoweredLMV46B4XSLV4E,119,1984.2000000002,416789.6112,False
Lime,Powered6BKIP3YFPY2R2,119,1509.1333333333,160756.368,False
Lime,PoweredN4SHVKVGA6HYC,119,1682.2500000009,485743.0488,False
Lime,PoweredJOO2VNMP76I3V,119,1584.4666666673,242884.5216,False
Lime,PoweredEHKBV3KE3V3TA,119,2063.5166666666,841229.928,False
Lime,PoweredZU5HMNAI63EHF,120,1624.3,268351.5072,False
Lime,Powered4EJEZQ3KHHGUT,120,1619.5333333336,426730.848,False
Lime,Powered6VGGIORJLGY47,120,1850.2833333331,327026.2464,False
Lime,PoweredVJ5KKMJTGKXBZ,120,1625.0000000001,411793.38,False
Lime,PoweredVSXE3WT35UUZL,120,1828.3500000002,696093.2949311764,False
Lime,PoweredRZTJOC7AACAQV,120,2164.6666666665,1005693.1512,False
Lime,Powered6ZNG3JC46RXIJ,120,1948.9333333336,726529.0548851766,False
Lime,PoweredC42VHR3WLNKTS,120,2122.0666666664,451725.5712,False
Lime,PoweredDIZLEDWP3OVPP,120,1458.3833333337,382473.5112,False
Lime,PoweredXB7ERSJMYS7N6,120,1530.6000000001,668569.1968307329,False
Lime,PoweredFTMUQQPAHOWBB,120,1905.0000000001,339161.856,False
Lime,PoweredPFL4TIES35HTQ,121,1823.8833333329,770581.1808,False
Lime,PoweredPOUWU7US5N3FP,121,1379.7499999997,296501.0208,False
Lime,PoweredGRP3UGIVHCGII,121,1884.5000000003,761927.3236102333,False
Lime,PoweredVY25Q3BTVHQRW,121,1981.7166666661,364959.4728,False
Lime,Powered5XVTPKWHABCUI,121,1834.6166666667,240775.4952,False
Lime,PoweredDDQP4AMDJNFJP,121,2220.1833333326,592862.3567205264,False
Lime,PoweredBZYD3PR7EEMXK,121,1446.5333333335,216631.176,False
Lime,Powered2NL5423MDXQIZ,121,1957.3499999995,750989.8304773166,False
Lime,PoweredZKD72T5ITK3JW,121,2197.1833333334,427173.6168993434,False
Lime,Powered2B4I45S5OSI77,121,1856.8166666674,361401.6408,False
Lime,PoweredLFWSPWNQBINMD,121,1597.8499999998,673164.1872,False
Lime,PoweredXRJYGIY5SHLC6,122,1789.1500000007,350283.9216,False
Lime,PoweredDRSAMKGQCEM3O,122,1872.2000000005,294477.3048,False
Lime,PoweredVNECXSBQRU3TE,122,1731.95,671932.2864,False
Lime,PoweredDHMKEL3IJX3E6,122,1872.233333333,461244.7606028099,False
Lime,PoweredSLHUP2GIYJZVH,122,1452.8999999997,238800.2808,False
Lime,PoweredGOYZLMWVRVH5G,122,2114.8166666663,617798.6376,False
Lime,PoweredVSQTHWFPDMTH4,122,1709.2666666662,381115.1448,False
Lime,PoweredK7VBEW7S2VHPG,122,1967.716666667,271528.1664,False
Lime,PoweredB5GOZBLYKEINL,122,2302.5499999999,554628.12,False
Lime,Powered6OKCGDELY374B,123,1980.5333333334,340177.4736,False
Lime,PoweredXRVNRHYGRT37Y,123,1751.6000000017,186525.7704,False
Lime,PoweredNLXKCDBAH23CJ,123,2537.0499999999,281128.1544,False
Lime,PoweredDLDCRRLYUHP5Y,123,1588.7,382415.7547946355,False
Lime,PoweredZZQOO54WD4AJT,123,1974.5333333333,525245.6736,False
Lime,Powered6I5ROW3URC5US,123,2085.9833333337,728958.4608,False
Lime,PoweredQ54WALZIUB4WM,123,1705.8499999995,566214.0096,False
Lime,PoweredG4LFAE5RVQAAI,123,1747.4833333329,426088.3342237988,False
Lime,PoweredMGLMPCMTQZYJJ,123,2041.5166666661,769073.0304,False
Lime,PoweredFDZ2PXJ54AUQC,124,1681.649999999,358668.744,False
Lime,Powered3ZMPJPDTFZ4XZ,124,1502.4166666674,512370.7824,False
Lime,PoweredQ7QDXZAOSFPSR,124,2090.0500000001,479559.6744,False
Lime,Powered6QKVOQZWWYZWS,124,2140.3499999993,521589.6024,False
Lime,PoweredAFRB4OJC7GF3H,124,1813.8666666668,387046.6032,False
Lime,PoweredMXVENNAO7G2SC,124,1756.5166666666,349782.5904,False
Lime,Powered2JMNA47PT56YD,124,1972.5833333332,503504.3409397364,False
Lime,Powered34NRNX5QFFA2O,124,2446.883333333,320544.1392,False
Lime,PoweredUWOJOK2MYP4VH,124,1627.7500000001,393925.2624,False
Lime,PoweredE6BZVWL4K3HI6,124,1645.2833333339,602991.6456,False
Lime,PoweredMOWV5HB2EIFST,124,1399.1333333334,365035.1188886013,False
Lime,PoweredXASB4DIND63PG,124,1910.6833333333,648063.1659114332,False
Lime,PoweredE3NZG6POM5LLX,125,1803.5666666666,400965.324,False
Lime,PoweredNVZAAZG7BJUGL,125,2206.7166666665,352389.2565913164,False
Lime,Powered6AJIVTFYYENL6,125,1786.7000000002,751081.8096314413,False
Lime,PoweredCLWWYXWXNJHFQ,125,1914.1833333332,571971.4124025777,False
Lime,PoweredUPLWYEFC3NSP2,125,2747.1500000004,402388.4097668828,False
Lime,PoweredTNRAXLIH35JTO,125,2436.6666666669,552481.3656,False
Lime,PoweredGF4UW4AODW5AF,125,1827.1833333334,735641.9003289876,False
Lime,PoweredANFOCGTKQZPKK,126,1936.5500000002,463312.6992,False
Lime,PoweredSVOH76AUHZGVN,126,2015.7833333323,247497.18,False
Lime,PoweredRFATPKFWL7OPD,126,1606.4166666661,602617.344,False
Lime,PoweredN6VXQ3XBFEQRJ,126,1996.7333333334,444606.0270792915,False
Lime,PoweredDLPLMUJMAFSLC,126,2091.5333333335,764876.083769292,False
Lime,PoweredVVG574IZJLNTB,127,1834.0499999998,450465.3504,False
Lime,PoweredPIN2T4PDL7MG7,127,2040.9999999996,635745.4227866185,False
Lime,PoweredBEB2ZOMQS4CI4,127,1937.8166666664,472419.6053204668,False
Lime,Powered25PS3VEKPY4BH,127,2025.5166666667,698682.4488,False
Lime,Powered3ZFIGADQUK7L4,127,1924.5833333335,327466.2945120823,False
Lime,PoweredI5F7WT4BTVHVX,127,1719.2333333328,447422.5162605653,False
Lime,PoweredC4IQJED4GTWVH,127,1495.7166666662,574758.2531002244,False
Lime,Powered22FQFFGS7MJ2H,127,2287.2166666666,98257.7208,False
Lime,PoweredSC2SP27KXI3RL,128,1444.0666666668,329600.5968,False
Lime,PoweredZDOCBILBYKD3X,128,1829.1666666672,510153.491122343,False
Lime,PoweredXYF5CNJMLEPJL,128,2163.2500000005,351178.7909706792,False
Lime,Powered2FC2TRCKZ7PEA,128,2017.8833333339,752100.9860487344,False
Lime,PoweredPAPETSKB2AXFO,128,2014.0333333333,654242.9878355723,False
Lime,PoweredGNRQE4UGKVNMZ,128,2137.6166666661,452298.0768,False
Lime,Powered5LB3A442PQFBZ,128,1857.3833333329,196627.9824,False
Lime,PoweredXQ4AAWBLJEANM,128,1754.3166666667,743615.8464,False
Lime,Powered5QMOWEM4MBX5Q,129,1755.8999999993,602931.2568,False
Lime,PoweredPMIPMOZTFOM6D,129,2917.2333333331,499367.8296,False
Lime,PoweredVOZLHIIFHK7ZQ,129,2396.7999999996,302184.7344,False
Lime,PoweredPNKVQ37HQQ3HM,129,1646.5166666667,393878.3803580904,False
Lime,Powered3KLL6B74NOC3Z,129,1715.6666666672,504738.1427223443,False
Lime,Powered276XA7F25HW6H,129,1750.2833333329,741299.4023767265,False
Lime,Powered35HPEA7KYNCVU,130,1900.9666666674,279698.2248,False
Lime,PoweredVQHEZZO5CGHPJ,130,5133.3833333348,375098.0136,False
Lime,PoweredM6NPM3IBHL2YR,130,2013.6166666667,513873.5784,False
Lime,PoweredTT3TBPCPDZXJP,130,2050.7666666662,472722.828,False
Lime,PoweredKBF4JCW3AYBN3,130,2060.0833333329,332890.1304,False
Lime,PoweredA7J6FODSMFJXA,131,1604.7833333324,361433.6352,False
Lime,PoweredRFWYELLRTRQ2F,131,2045.4833333336,456688.508682411,False
Lime,PoweredZE53QDZYMUPL2,131,1852.6333333336,487409.046411734,False
Lime,PoweredBSQQ7KXPNDM7E,131,1887.0499999997,776131.1223508449,False
Lime,Powered4JS2EWZUJOSV4,131,1903.566666666,155860.6968,False
Lime,Powered7KAPSANYGYED6,131,2206.2833333336,743106.6965653949,False
Lime,PoweredCC6I5QPKH2UHV,131,1743.0666666663,664128.6623801393,False
Lime,PoweredKD6KMILTIWLCO,131,2018.3000000002,716501.4816,False
Lime,PoweredHQLFXUWS2ATLL,131,2210.8333333327,861269.0544,False
Lime,PoweredCGNZFDL7NKMWT,131,1960.9166666664,190522.5026691679,False
Lime,Powered7CFWMC6SQK4CP,132,1800.3666666672,210201.6408,False
Lime,PoweredNGPEGO2TF367W,132,1788.3666666667,450977.788285373,False
Lime,PoweredJFNG45B3NAFQ5,132,2271.1500000003,812651.9875586174,False
Lime,Powered63TSVEL45AYAP,132,2425.9833333333,171623.496,False
Lime,PoweredQXVBXPQELAPPW,132,2348.0333333335,340259.4,False
Lime,PoweredVRIGDK5YLWW4X,132,1999.3000000003,750889.8212994242,False
Lime,PoweredZVTEPTDZIUK5L,132,2413.0166666665,650936.448,False
Lime,PoweredKDLYV23YHCAUI,132,1775.7000000006,457402.4784,False
Lime,PoweredL3TG2YUGBASIO,132,1863.3500000004,693371.4495876643,False
Lime,PoweredNWXMM7XH3ZYMJ,132,1946.1500000004,345230.5416,False
Lime,PoweredRHOSRNSKYHGUL,133,2212.8499999991,392972.2632,False
Lime,Powered2YQW3KQAB3SYG,133,1768.3166666674,204043.4688,False
Lime,Powered5PNICU2MRR3QU,133,2351.6833333328,414808.3296,False
Lime,PoweredLEMU3ZKJOGCQ7,133,2679.8500000009,274153.3344,False
Lime,PoweredM6MXJODLWBOOB,133,1682.2999999998,281141.904,False
Lime,PoweredOOWVMOOZYTJL3,133,2103.4333333331,578879.7768,False
Lime,PoweredP6WPDLAKL7IEC,133,1971.9166666664,313948.4328,False
Lime,PoweredYIIF3QVC64T66,133,2561.6666666663,445443.5928,False
Lime,PoweredT5AMEDSVPIOFQ,134,1925.8666666657,331398.5136,False
Lime,Powered6O3JJSPBFODKM,134,2755.9000000011,442846.7381148064,False
Lime,PoweredWERCHO3DSD2PP,134,2301.7500000004,562988.3616,False
Lime,PoweredZION27DRWBC5F,134,2311.4999999993,696966.5179884217,False
Lime,PoweredF7KU43PTXC67B,134,1744.7333333326,648505.8936,False
Lime,PoweredNCB6O4VINZVKG,134,3084.6666666668,516236.82,False
Lime,PoweredAOI4QM2LCVRBN,134,1932.1666666669,678002.519154446,False
Lime,PoweredAQEOQ4SAV6ZOF,134,2079.9166666665,395253.6696,False
Lime,PoweredZYNSVOII2QSLD,134,2502.4166666664,691912.0844067618,False
Lime,PoweredDNIGDBYE6N3YQ,135,2026.6333333326,923722.1218983138,False
Lime,PoweredW6ALKAC4X2YB6,135,2230.1500000004,424370.1504,False
Lime,PoweredQILZXUCGQ4FQ4,135,2236.2166666666,367977.3264,False
Lime,PoweredZZ4H3UK3IFF4O,135,2149.0000000003,883168.0263317312,False
Lime,PoweredR3LTJM52EFPKF,135,2043.5833333331,367043.4264,False
Lime,PoweredFABEBPSD2VQB2,135,1937.1166666668,689564.7053667683,False
Lime,PoweredRB326CPUAMZAG,135,2096.2166666664,379722.6888,False
Lime,PoweredDMALF4GLMZFX7,135,2127.833333333,9926872.6848,False
Lime,PoweredLWJZ3W4CQWMJZ,135,1766.6166666659,397801.008,False
Lime,PoweredOYVFGGGRLEZL6,135,2128.2166666668,803211.1644098551,False
Lime,PoweredBSQTT3QJMOGWG,135,2329.6166666663,491688.5184,False
Lime,PoweredUZ56SPLUI4HKI,135,1939.8166666669,491284.2374428499,False
Lime,Powered5BAF6GCHYSPLQ,135,2420.9833333332,787804.8213575463,False
Lime,Powered7C527S3HH24NS,135,1915.1999999996,491795.8360572687,False
Lime,PoweredWNTPL226UPZVX,135,1792.2666666669,683346.3057819525,False
Lime,Powered55GKN7KMZ35XE,136,1959.5166666668,703743.0056232649,False
Lime,PoweredN2XPTUDNOXDRP,136,1776.9000000004,513195.5472,False
Lime,PoweredUXMRHT42DLUYW,136,1874.366666667,427489.8631448303,False
Lime,PoweredCERAUM7IZNOKZ,136,2402.9499999997,485384.5531205087,False
Lime,PoweredOMYZ2DFOUTAC6,136,2107.1333333337,342332.988,False
Lime,PoweredUQOY5NCLTRSTL,137,2672.9500000002,603710.0928,False
Lime,PoweredOYB6SIDG4F7YU,137,2342.8666666661,258028.1064,False
Lime,PoweredUY4GQSWEZCSLL,137,1719.5166666663,738120.6460451715,False
Lime,PoweredVWFNKDY7SJSXR,137,2073.9166666672,383808.384,False
Lime,Powered7RULSQOA2LM2J,137,1913.6999999995,406876.6791607533,False
Lime,PoweredHESDF5RSYJLUZ,137,1676.0499999987,512677.9512,False
Lime,PoweredOAALVFZWS77Q6,137,2406.1500000003,872245.6992234748,False
Lime,Powered7FBBUMBZSR2QP,138,2961.5666666678,579554.2443768329,False
Lime,PoweredPDJSE7S7SA7UM,138,2302.7500000005,846329.088562285,False
Lime,PoweredYAND4SEOV6HAO,138,1523.6500000008,454428.5496,False
Lime,PoweredTOY2TGBXA7QSY,138,3149.0500000005,536590.268369393,False
Lime,PoweredNNPSV26VVO4QU,138,2375.5333333336,555684.9556854687,False
Lime,PoweredIUDHOZW2ZZ725,138,2226.7666666666,754129.0104,False
Lime,Powered2OA72HN6HFAJH,139,1753.1999999996,285956.712,False
Lime,Powered2OQRNOBB6K2YY,139,2191.9499999996,459306.2549484997,False
Lime,Powered2R6JPCWTMKQ7M,139,2092.4166666664,490403.3304422839,False
Lime,Powered3DLXD5ZPTVMJ6,139,1601.4833333336,630459.1188499178,False
Lime,Powered3PJEMJUKQP5Z6,139,2517.6166666663,535549.7568,False
Lime,Powered26HUCBQ7GIPIU,139,2016.7333333332,739454.761617585,False
Lime,PoweredEJ7BPDG6IZ3Z6,139,2084.2833333328,564434.5811514374,False
Lime,PoweredNWFIHO55UB76B,139,2632.3499999996,889796.1895343455,False
Lime,Powered2BZU7O74EIAY6,139,1821.3000000001,564522.3913672472,False
Lime,PoweredKS5ECRUSEUXRI,139,2049.283333333,601790.7408,False
Lime,PoweredPVZEMNE2ENQRI,139,1895.6833333334,724416.410817646,False
Lime,PoweredJ6OI7QJIK4NO2,140,2241.9833333335,355966.4968167678,False
Lime,PoweredWSIXQO7S6UVUP,140,2498.7666666666,820923.4615401893,False
Lime,PoweredW3YI73Y5FTUNI,140,2082.7000000004,889385.0642983272,False
Lime,PoweredQKPRM3SQ3Q5NG,140,2100.1000000008,461670.0048,False
Lime,PoweredJ36KZF4FQ7LQB,140,1587.4333333328,414917.7999382436,False
Lime,PoweredQS7RTWIUIU72S,140,2268.2166666661,569922.288,False
Lime,PoweredVBKKBVVIFY3Q6,140,2069.1000000001,420167.3328,False
Lime,PoweredQKTGJQHINMIBS,141,2829.9833333336,388446.924,False
Lime,PoweredIBDS7UHO725TX,141,1929.8166666666,302190.8448,False
Lime,PoweredDHDAQJRP2EWL6,141,2191.1999999999,509289.4056,False
Lime,PoweredHEM4A2XQPPS6A,141,1708.4999999988,309240.3984,False
Lime,Powered7VFN2ISITXNKP,141,2099.8500000002,561820.0749198362,False
Lime,PoweredQ5ZOET3SIBEET,141,2006.9166666671,764367.9625810648,False
Lime,PoweredWEVF47URKFNAN,141,2126.4833333333,798794.2026703842,False
Lime,PoweredMQP2J6O3XWRMS,141,2577.1833333331,901253.4861735163,False
Lime,PoweredQEL7BQWGOKPCP,142,2371.2833333339,501756.580152367,False
Lime,Powered7YXHZPDJZXFP6,142,2406.3666666658,523750.212,False
Lime,PoweredDASYTKLX5P6AG,142,2114.9333333327,810181.840365939,False
Lime,PoweredINKMXRRD3D3SC,142,1832.6833333326,542016.0121257871,False
Lime,PoweredEIHUOG6SVHE2S,142,1736.7999999999,764498.453620446,False
Lime,PoweredKUGM5PN3Q7DDN,143,2133.9333333328,423176.4504,False
Lime,PoweredM7VPMMXWHSKJN,143,2257.3166666672,845697.4403175215,False
Lime,PoweredZVN4EMPJ3ROQP,143,5334.9666666649,308157.6,False
Lime,PoweredMDHWNMDNETMGM,143,2556.5833333337,475646.4192,False
Lime,PoweredYXBSW7L6G6ABR,143,1919.749999999,444240.7915882934,False
Lime,PoweredCGR64L22DUROC,143,2304.4333333336,422563.0992,False
Lime,PoweredHYCK76AB3B6JR,143,2155.7833333332,368640.4728,False
Lime,Powered2PIIROGN76GLF,143,2016.7833333332,814188.3436585488,False
Lime,Powered73JTMAZA4CYAS,143,2229.833333334,657364.4573082862,False
Lime,Powered3QS7RLD3YMKMO,143,2391.4499999993,1028372.4844407653,False
Lime,PoweredLE73UC4RVRFYV,143,1952.2666666662,436380.3456,False
Lime,Powered3YQCV5WQ2APM3,143,2003.2666666667,701909.6566258352,False
Lime,PoweredKSDJT3TVK5WBX,144,2399.6999999994,547998.8376,False
Lime,Powered6DUTKKBTR5HSP,144,1813.5999999998,773061.2344824024,False
Lime,Powered6SZUNPUYZB6HS,144,2204.1166666667,372037.764,False
Lime,PoweredP6UA7EJ46ZXEL,144,2291.4833333334,693320.8324546368,False
Lime,PoweredSWMT4H47PULQM,144,1540.9666666664,394762.4893606777,False
Lime,PoweredFXC5KHVLI3T7C,144,2506.1500000003,672065.405526226,False
Lime,PoweredGOPBWS43DMF3I,144,2193.0000000007,566826.2448,False
Lime,PoweredAYUGLQORHBOZL,144,2581.116666666,802319.64,False
Lime,PoweredSIY4J6RGDEGNN,144,2023.7333333335,460113.001997633,False
Lime,Powered23JUWVLLRKZSV,144,1760.533333333,419177.0357602165,False
Lime,PoweredLX2OMMZ7AJQQS,145,2766.8999999999,673234.4256,False
Lime,Powered27QVVV4F2MNCX,145,2138.5166666667,414347.8824,False
Lime,PoweredV6XL57V5SBRMB,145,2001.1833333336,666514.9464,False
Lime,PoweredG6KIN4B3XCNVT,145,2779.066666667,696031.0428461994,False
Lime,PoweredD3FBE7GBW27ET,145,1797.5833333334,687430.7808,False
Lime,PoweredFHOKQWW5FXJS6,145,2044.0666666666,504772.5192,False
Lime,PoweredQCILZ4LDY7F3C,145,2469.1333333338,659564.376,False
Lime,PoweredQJ4AYR4HCIOVR,145,2315.2666666666,705498.7082924668,False
Lime,PoweredEPRQO5ZMEX5QC,146,2244.0500000004,414548.1984,False
Lime,PoweredQZMLZLNNKJPQO,146,1943.5499999997,418300.0752,False
Lime,PoweredMLEBCGWJGC2HW,146,2147.7166666658,690663.7752,False
Lime,Powered6WBVA6O5VSQ6Q,146,2308.583333334,252297.0576,False
Lime,PoweredVT2LCD4GH2MM4,146,2346.8666666671,412019.7569644249,False
Lime,PoweredHNF325LMO5Z3V,146,1999.5833333335,846579.0442762092,False
Lime,PoweredC2YXAHDABQR64,146,1767.2999999998,622777.6536,False
Lime,PoweredV2IPPCGBAT5DJ,146,2071.8333333333,567164.3480396445,False
Lime,PoweredSZAWEG5FWAI6V,147,1925.5666666675,671360.9776969317,False
Lime,PoweredHMVEJ2CE2U4XO,147,1996.6999999996,431205.5688,False
Lime,PoweredDOFSUE7L6FLWR,147,2452.6833333332,945351.1386075359,False
Lime,PoweredX3NK6F3UU7WPR,147,2408.7666666672,889949.0408121245,False
Lime,PoweredARSB7JNQS7WJQ,148,3243.5000000007,549244.7344569679,False
Lime,Powered3Q3KLMCKASODG,148,2619.9500000002,794249.3706213332,False
Lime,PoweredOUM6ZZTSLI7ZJ,148,2033.233333333,376947.0552,False
Lime,PoweredO4YLLGJEIO47A,148,1919.8333333325,255231.5064,False
Lime,PoweredQDXC2MD2DXYPJ,148,2790.1166666671,919742.0713675256,False
Lime,PoweredZKXGQSVDO5MSH,148,2134.3833333333,818603.0477934878,False
Lime,Powered4HFURN2XVEO4F,148,2873.0999999995,560273.448,False
Lime,PoweredAHWZYNDOBGK5N,148,2850.0833333331,464684.4942656652,False
Lime,PoweredJUDYTDCTCU2EJ,149,2393.7333333341,625561.08,False
Lime,PoweredF67WWTXR3ZSGH,149,2004.4666666662,742315.0810424032,False
Lime,Powered5WZL7FHK2SJ6C,149,2237.7999999998,982119.7705698956,False
Lime,PoweredC7MTAEJR5C2Y7,149,2462.1999999998,588758.5891646675,False
Lime,PoweredSCFHOVZPDMV5Y,149,2280.0999999997,579902.5272,False
Lime,PoweredZMJV4Z77ZD2GB,149,2119.7666666668,901010.1111139982,False
Lime,PoweredD4HQB7B3QDA4X,149,3350.8500000009,532796.2728,False
Lime,PoweredIFL2C43JQRDWM,150,2365.1166666675,284350.0495099671,False
Lime,PoweredH2IXWV44FRAMO,150,2287.4666666669,861625.2617736863,False
Lime,Powered725FTOYSA47TE,150,2224.4333333333,677243.9768949045,False
Lime,PoweredDRQQGCJTCWKHX,150,1673.233333334,263152.3945315986,False
Lime,PoweredTWJ2RQKIH2ZN3,150,2195.0833333336,282424.1376,False
Lime,PoweredUSP24H76WOERD,151,2552.5166666672,595238.6713021506,False
Lime,PoweredUENIJL25X7JVN,151,2819.8166666667,459440.6136,False
Lime,PoweredNXW7IH64NFLQI,151,2552.9666666669,920332.325714988,False
Lime,Powered522WAYDFKQ2CD,151,2229.5999999996,413333.7216,False
Lime,PoweredBL4DWZ6V2RKYL,152,2558.983333334,629861.8848,False
Lime,PoweredEP7AKU3H6GPPG,152,2717.9166666673,336190.6096538418,False
Lime,PoweredMKJGWYG7K6BNS,152,2150.1666666668,631005.6657734289,False
Lime,PoweredNRACJIINO6XST,152,2338.8500000001,715238.6088,False
Lime,Powered7LPG42GZS3BDG,152,2265.8166666668,464429.0808,False
Lime,PoweredFG5XWQMAVBIJH,152,2635.5333333326,552390.0790479215,False
Lime,PoweredUKZ5XYIGZCJB4,152,1910.7166666668,364438.6185270274,False
Lime,PoweredSGYUEYSI7FI3O,152,2565.0499999999,841066.1841361856,False
Lime,PoweredOPWTGXQNAXHGS,152,2385.9999999997,534962.4288,False
Lime,Powered3T2Q2YYAA4KMZ,152,2260.2333333333,544383.0640941557,False
Lime,PoweredC62USEYDMW5FF,152,2189.5666666668,533441.6808,False
Lime,PoweredFPSIELQHEBRH7,153,2679.85,873546.5279891572,False
Lime,PoweredIAAQ7WODYXON7,153,2572.7333333331,808338.6549458384,False
Lime,PoweredJNRAFIE3HI4RY,153,2496.3999999999,283388.2272,False
Lime,PoweredGVIKEDUVL7YYW,153,2373.1833333334,904809.3363356249,False
Lime,PoweredQT72ON5PL7MCB,153,2368.8999999997,940153.2296183314,False
Lime,PoweredKHQWLTETRKMER,153,2361.9499999999,396689.8776,False
Lime,PoweredRX3OTSVFLW6DI,153,2243.5000000003,376886.8416,False
Lime,PoweredDGCOQS5PPTBOS,153,2791.283333333,562811.5051284,False
Lime,PoweredOL4BQQQJ3DB3X,153,3271.7333333325,719759.6896554338,False
Lime,Powered2ZA4GQSKRFQEO,153,1821.2500000005,509950.9354628078,False
Lime,PoweredMT7GMY3GHJMSI,153,2198.4500000004,806003.6334062931,False
Lime,Powered2S4YGGAUOYJW5,153,2544.7166666667,403786.3296,False
Lime,PoweredTCDWMP4NR6Q7W,153,2097.5333333327,424315.2817691569,False
Lime,PoweredXPFDVT4HDM3WA,154,2251.2333333335,773503.7029064796,False
Lime,PoweredM2D35UKHQFSNS,154,4995.1833333325,416258.2488,False
Lime,PoweredMXUSFDQXBXF3W,154,2276.4833333329,549068.016,False
Lime,PoweredH6UPBGEIDODHD,154,2089.6166666662,505430.7936,False
Lime,PoweredFE5KCXCTUCP7A,154,2314.2333333326,588027.3792,False
Lime,PoweredQREXG62CTPLN6,154,3085.9166666668,522455.5296,False
Lime,Powered7UWCIA4TJK5BX,154,1827.4999999993,582211.8024,False
Lime,PoweredPVNNOO2CX7OJT,154,2373.1333333334,824872.2264997559,False
Lime,PoweredH5HCTZB5WVABT,154,2672.1166666664,979196.999420925,False
Lime,PoweredIUNYIXFUM3M7P,155,2037.2500000005,615379.1496,False
Lime,PoweredEOXOQYNVURJWZ,155,2220.5166666666,496629.6144,False
Lime,PoweredZUQ6GPER5N4CR,155,2342.7666666665,608718.0356241182,False
Lime,Powered755BVAK3ZNJYW,155,2251.516666667,333184.3545158121,False
Lime,PoweredT5QKQAFZI3AUB,155,2087.7999999999,531388.9677836037,False
Lime,PoweredFQYPH2FILNZV6,155,2538.1833333337,705335.1075510964,False
Lime,Powered5NUMEP42WX32F,155,2172.7500000006,585750.3398543597,False
Lime,PoweredTNN2MOCWXLAFI,155,2269.0000000003,483227.5715084385,False
Lime,PoweredG5GCBOH5W4PVD,156,2599.4166666667,605776.4232,False
Lime,Powered5R3YEGGZITMVT,156,2586.6833333332,828861.1696855199,False
Lime,PoweredKLOVJ6OJ2OBTO,156,2065.4666666662,555444.5424,False
Lime,PoweredTC2NFR6OUH7R6,156,2360.6999999999,792252.6825587993,False
Lime,Powered5SZPJJWT56FG3,156,2698.4166666659,337742.7864,False
Lime,PoweredCC5ASB6WSFTHD,156,3566.333333333,219418.1064,False
Lime,PoweredTOTGTWQ4LSKSD,156,2524.9333333336,650197.5363327619,False
Lime,PoweredOUGKBWZAVGNSF,156,1962.7833333334,473233.412905873,False
Lime,PoweredX5F3RKUYOY6RI,156,2214.6166666663,605387.291811853,False
Lime,PoweredI5X32J3C6SIKO,156,2414.2833333333,493827.5952,False
Lime,PoweredK54QUZXCFJKS2,157,2384.3499999994,458073.0716753665,False
Lime,PoweredI625MABVUI2RA,157,1681.5666666664,431438.4936475169,False
Lime,PoweredTOIURZNUFEZ73,157,2747.9333333336,1006639.8787035648,False
Lime,PoweredGGWJJVFWJC72J,157,2676.5500000004,695836.9777216802,False
